rpm,torque_oem_nm,power_oem_kw,power_restricted_kw,ve_effective_oem,oem_mdot_kg_s,restricted_mdot_kg_s,mass_ratio_restricted_to_oem,fuel_ratio,mean_plenum_pressure_pa,mean_plenum_pressure_kpa,pumping_loss_kw,mass_balance_error,solver_iterations,final_pressure_residual
5300.0,55.172,31.073,28.612898037301854,0.9002831408424639,0.03157417741935484,0.029127795491720086,0.9225195356590626,1.0030753124386573,96603.55065234262,96.60355065234262,0.14070670773623134,0.0006993997260412943,7.0,6.266916298009207e-05
5400.0,54.343,31.62,29.063899775875168,0.8991660643885494,0.03213,0.029592219964684176,0.9210152494455082,1.0030753124386573,96445.41366407878,96.44541366407877,0.148163204813742,0.0008684873794260632,7.0,7.772424934419854e-05
5500.0,54.509,32.258,29.58715741837281,0.9006302920317836,0.03277829032258065,0.030130928201107573,0.9192342829531491,1.0030753124386573,96258.31309861424,96.25831309861424,0.1566932737279638,0.0010829830390506475,7.0,9.707747231632182e-05
5600.0,54.509,32.896,30.104266949594905,0.9020422258306163,0.03342658064516129,0.030663948915850905,0.9173522485402559,1.0030753124386573,96060.94708442854,96.06094708442853,0.16575699708685365,0.0005606603127114018,8.0,5.033720786909441e-05
5700.0,54.84,33.579,30.65645856932945,0.9046169162919137,0.03412059677419355,0.031233071476531513,0.9153729544424041,1.0030753124386573,95853.15951409968,95.85315951409967,0.17537669485987528,0.0007092460294537697,8.0,6.385864966570597e-05
5800.0,55.172,34.445,31.35148834496163,0.9119478367819546,0.03500056451612903,0.03194912171553163,0.9128173261550901,1.0030753124386573,95585.01766558533,95.58501766558533,0.18719840600265358,0.0009123779862999538,8.0,8.281082901984615e-05
5900.0,55.586,35.311,32.037305395912114,0.9190302514926725,0.03588053225806452,0.03265654153700413,0.9101465190685469,1.0030753124386573,95305.07100796195,95.30507100796194,0.19971329511291977,0.0005342735145265242,9.0,4.886887100886567e-05
6000.0,56.0,36.085,32.646078880127234,0.9235220332104594,0.03666701612903226,0.03328518976002897,0.907769250786523,1.0030753124386573,95055.68118151466,95.05568118151467,0.21151209326174358,0.0006767748442502724,9.0,6.220444984890515e-05
6100.0,56.166,36.86,33.25020705792391,0.9278917168017463,0.03745451612903226,0.03390955788569457,0.9053529825048289,1.0030753124386573,94802.21751464556,94.80221751464556,0.22373108481718176,0.0008462658163903347,9.0,7.814923738892028e-05
6200.0,56.663,37.725,33.9183942083149,0.9343495072887382,0.03833346774193549,0.03460030293258319,0.902613433397565,1.0030753124386573,94514.90077262328,94.51490077262328,0.23741531269351812,0.0010588669598113954,9.0,9.845925854028009e-05
6300.0,56.994,38.682,34.64645208723859,0.9428447195087524,0.03930590322580645,0.03535361626986003,0.8994480057297974,1.0030753124386573,94183.24571637381,94.18324571637382,0.25299331776183914,0.0006802714288531638,10.0,6.382945065861241e-05
6400.0,57.16,39.275,35.093642733481836,0.9423408580696826,0.03990846774193549,0.035818118642288725,0.8975067365127462,1.0030753124386573,93979.59561588163,93.97959561588162,0.26433780589714956,0.0008175949919283477,10.0,7.66736569519946e-05
6500.0,57.16,40.004,35.63962738651361,0.945065401133253,0.04064922580645161,0.03638477092127066,0.8950913627362586,1.0030753124386573,93726.29708329788,93.72629708329788,0.2777259231923902,0.0009925229474107094,10.0,9.334602136871741e-05
6600.0,56.828,40.55,36.041005475823205,0.9434496440647494,0.041204032258064516,0.036803176808762335,0.893193573344006,1.0030753124386573,93527.43555729365,93.52743555729364,0.28937866264400475,0.0006336830343218947,11.0,5.94973720462692e-05
6700.0,56.828,41.097,36.44300517067754,0.9419050376209633,0.04175985483870968,0.03722226564611255,0.8913408772582474,1.0030753124386573,93333.1147726165,93.33311477261651,0.3010839728818476,0.00075159992186322,11.0,7.045378178763025e-05
6800.0,56.828,41.826,36.97551693249643,0.9445157893795045,0.04250061290322581,0.03777640069386643,0.8888436686756391,1.0030753124386573,93071.29899256835,93.07129899256834,0.31558855299714444,0.0009062208618288505,11.0,8.518194149534367e-05
6900.0,56.994,42.464,37.43354503131612,0.9450256849648222,0.04314890322580645,0.03825445932573974,0.8865685212332477,1.0030753124386573,92832.93451954072,92.83293451954073,0.32947769727077697,0.0006115754031064793,12.0,5.751819219577226e-05
7000.0,57.491,43.557,38.21651752315828,0.9555022672787976,0.04425953225806452,0.03906855936362084,0.8827151433915609,1.0030753124386573,92429.12566254674,92.42912566254674,0.35014689258641807,0.00077170134684878,12.0,7.337858464346208e-05
7100.0,58.154,44.469,38.8600536354737,0.9617690928071456,0.04518624193548387,0.03973934807116239,0.8794568074039336,1.0030753124386573,92087.6373975797,92.0876373975797,0.36878218866226326,0.0009404513086114032,12.0,9.00079512906531e-05
7200.0,58.982,45.653,39.68052840773717,0.9736629112317469,0.046389338709677416,0.04059454790634958,0.8750835652218736,1.0030753124386573,91629.5782565352,91.6295782565352,0.3925209115802048,0.0007056581662696678,13.0,6.836887361136177e-05
7300.0,58.982,46.473,40.24110422718354,0.97757401833319,0.04722256451612904,0.0411810999081701,0.8720640297734052,1.0030753124386573,91313.13121703113,91.31313121703113,0.4109619431534103,0.0008460829438957238,13.0,8.230170014543658e-05
7400.0,58.982,47.385,40.85708482470182,0.9832885164610051,0.04814927419354839,0.0418257945615799,0.8686692637037552,1.0030753124386573,90957.38883338396,90.95738883338396,0.43139391762856955,0.001016129428206697,13.0,9.941741090068366e-05
7500.0,59.148,48.114,41.338048932617966,0.9851038183375483,0.048890032258064514,0.042331529370329225,0.8658519419026677,1.0030753124386573,90662.30908781066,90.66230908781066,0.4496676871796525,0.0007463719569164917,14.0,7.315995632148192e-05
7600.0,59.645,48.888,41.84685807778176,0.9877805727615265,0.049676516129032254,0.042866378206403086,0.8629103155112533,1.0030753124386573,90354.05182024313,90.35405182024313,0.4688364329339296,0.0008809068292293551,14.0,8.658045785638453e-05
7700.0,59.976,49.845,42.464645873663024,0.9940372910003331,0.050648951612903226,0.043515671883630515,0.8591623419218918,1.0030753124386573,89961.50835588294,89.96150835588294,0.4920011514218675,0.0006777927679101834,15.0,6.703810372529244e-05
7800.0,60.308,50.528,42.900396116525904,0.994739371655772,0.05134296774193548,0.04397590197120367,0.8565126619138808,1.0030753124386573,89683.84858158152,89.68384858158153,0.5105686420659542,0.0007898826738641519,15.0,7.817931051465275e-05
7900.0,60.308,51.303,43.38967667697735,0.9972119458408756,0.05213046774193548,0.04449246606649002,0.8534829629141962,1.0030753124386573,89366.39385142557,89.36639385142557,0.5312161269952184,0.0009234963167809995,15.0,9.162967114251437e-05
8000.0,60.391,52.305,44.01021221389599,1.0039799074492117,0.05314862903225806,0.045147132880822206,0.8494505635022228,1.0030753124386573,88944.08747740621,88.94408747740621,0.5569372154484511,0.0007297214155212616,16.0,7.289316949706261e-05
8100.0,60.805,53.399,44.68018927857821,1.0123248718592484,0.05426027419354838,0.04585402760017072,0.84507548628685,1.0030753124386573,88485.76222500396,88.48576222500395,0.5847737344368353,0.0008761999808818923,16.0,8.82487391394091e-05
8200.0,61.136,54.128,45.11325384368004,1.0136311070463524,0.05500103225806452,0.04631474125492874,0.842070400381219,1.0030753124386573,88171.04339765126,88.17104339765126,0.6065042578723252,0.0006859673804323463,17.0,6.917855138992168e-05
8300.0,61.467,55.039,45.652668421585794,1.0182730371069075,0.05592672580645162,0.04688701947136902,0.8383651786380852,1.0030753124386573,87782.88611062136,87.78288611062136,0.6320161140455566,0.0008061718045398201,17.0,8.167119015788981e-05
8400.0,61.964,56.406,46.44456015606815,1.031140438355256,0.057315774193548386,0.04772544003381056,0.8326754842854877,1.0030753124386573,87187.04077425538,87.18704077425538,0.6677741572269328,0.0006793583794737026,18.0,6.96900031664782e-05
8500.0,62.296,57.408,47.013015209821056,1.0371111258394032,0.05833393548387097,0.04833045434267489,0.8285135220482083,1.0030753124386573,86751.06979656057,86.75106979656057,0.6965610851791747,0.0007997415897515486,18.0,8.251154327199617e-05
8600.0,62.959,58.684,47.72341878064759,1.04783538216142,0.05963051612903226,0.04908584056076077,0.8231664548156139,1.0030753124386573,86190.99452085217,86.19099452085217,0.7318396498532341,0.0009560325192624178,18.0,9.965073162647254e-05
8700.0,63.621,59.869,48.36175319304768,1.0567069248618348,0.06083462903225807,0.04976750598990608,0.8180785644885981,1.0030753124386573,85658.19725585557,85.65819725585557,0.7664136394491808,0.0008029580556916941,19.0,8.440105021152638e-05
8800.0,64.118,61.144,49.03257947603131,1.0669473188044705,0.06213019354838709,0.05048491947125101,0.812566589414103,1.0030753124386573,85080.98442668344,85.08098442668344,0.8037845726681356,0.0006859202973395807,20.0,7.27945788549584e-05
8900.0,64.781,62.42,49.69044721328628,1.0769748452171488,0.06342677419354839,0.051189791357640874,0.8070691282743458,1.0030753124386573,84505.19154763712,84.50519154763712,0.8417335724849702,0.0008138708034514651,20.0,8.71807102024337e-05
9000.0,65.112,63.605,50.28035034839337,1.0852268980158197,0.0646308870967742,0.0518249171284009,0.8018599071803169,1.0030753124386573,83959.69219670973,83.95969219670972,0.8787970535439616,0.0006967253183192374,21.0,7.520170336838265e-05
9100.0,65.444,64.789,50.858946648690846,1.093280712536288,0.06583398387096774,0.05244902292706793,0.7966861466240011,1.0030753124386573,83417.80894290621,83.4178089429062,0.9162889655885176,0.0008151365411775636,21.0,8.863165387791629e-05
9200.0,65.941,65.609,51.24322973182987,1.095083897504775,0.06666720967741936,0.05286861071363159,0.7930227014066639,1.0030753124386573,83034.18352037895,83.03418352037895,0.9462034269950849,0.0006854964492408557,22.0,7.46585452622499e-05
9300.0,66.438,66.885,51.83887168823943,1.1043775886018512,0.06796379032258065,0.05351369897251734,0.7873854403723223,1.0030753124386573,82443.77692055804,82.44377692055804,0.987362591595131,0.000803002971696304,22.0,8.819424097207261e-05
9400.0,66.769,67.888,52.287876511579135,1.1090138318319043,0.06898296774193549,0.05400462505459007,0.7828689721877546,1.0030753124386573,81970.83289121019,81.97083289121018,1.0229771596186317,0.0006898468591828143,23.0,7.608320895333316e-05
9500.0,67.266,69.072,52.811231419849136,1.1164781495955518,0.07018606451612903,0.054575751622883306,0.777586718946773,1.0030753124386573,81417.61178096502,81.41761178096502,1.06341183194912,0.0007983947062063045,23.0,8.864405665380124e-05
9600.0,67.432,70.075,53.236314513499536,1.1208917569146277,0.07120524193548387,0.0550437973965592,0.7730301295293978,1.0030753124386573,80940.47215122229,80.9404721512223,1.1003617535568766,0.0006909462473639745,24.0,7.7016480386966e-05
9700.0,67.432,70.712,53.499923014096964,1.1194203265036249,0.07185251612903226,0.0553389743450797,0.7701744813737955,1.0030753124386573,80641.35972633766,80.64135972633765,1.1281382055219356,0.0007688465387120413,24.0,8.558759077890487e-05
9800.0,67.432,71.35,53.759677411850525,1.1179945944450818,0.0725008064516129,0.055630635989708396,0.7673105819427861,1.0030753124386573,80341.38385612857,80.34138385612857,1.1562986158535011,0.0008530649873572631,24.0,9.48422239741672e-05
9900.0,67.266,72.216,54.10350911420756,1.120134147074064,0.0733807741935484,0.05601435086358312,0.7633382378310731,1.0030753124386573,79925.4326806851,79.9254326806851,1.19125238736874,0.0007375481572060893,25.0,8.215599251708439e-05
10000.0,66.935,72.717,54.29720728639936,1.1166260499758622,0.07388985483870968,0.05623622256457704,0.7610817843306388,1.0030753124386573,79689.07246515284,79.68907246515285,1.216575637388662,0.0008101429534249439,25.0,8.99611189508398e-05
10100.0,66.769,73.127,54.45180920120807,1.1118038798257897,0.07430646774193549,0.05641627404749573,0.759237732083135,1.0030753124386573,79495.89679752088,79.49589679752089,1.2397121708972385,0.0008831612188418167,25.0,9.76479194271206e-05
10200.0,66.769,73.628,54.634982312719735,1.1084462382319475,0.07481554838709678,0.05662844185440759,0.7569073952570817,1.0030753124386573,79251.89118139855,79.25189118139855,1.2659812487644129,0.0007527389914860393,26.0,8.297833661648413e-05
10300.0,66.438,74.175,54.838732382650385,1.1058395855532988,0.07537137096774195,0.056862624329071874,0.7544326658647141,1.0030753124386573,78992.6827363167,78.9926827363167,1.293405224141317,0.0008265003202037986,26.0,9.089614231864188e-05
10400.0,66.106,74.631,55.00436104559898,1.1019394303065912,0.07583472580645162,0.057055916695996994,0.7523718994068411,1.0030753124386573,78776.82191309606,78.77682191309606,1.3185857942628243,0.0009008106883970573,26.0,9.872085196350912e-05
10500.0,65.609,74.722,55.022538466927884,1.0927756030887699,0.0759271935483871,0.05709009300982405,0.7519057447242734,1.0030753124386573,78728.02291453209,78.72802291453209,1.334145640133035,0.000755488377477042,27.0,8.211072125244421e-05
10600.0,65.444,75.36,55.25391861223097,1.091708838764974,0.07657548387096774,0.05735567817172282,0.7490083675915004,1.0030753124386573,78424.56558546946,78.42456558546947,1.3649388121877644,0.0008316401233557683,27.0,9.02993450349777e-05
10700.0,65.278,75.906,55.446960157814196,1.089341704146722,0.07713029032258065,0.0575800957024272,0.7465302601819724,1.0030753124386573,78165.01109599686,78.16501109599686,1.3934318134797299,0.0009086774376862193,27.0,9.845101598017706e-05
10800.0,65.278,76.818,55.764199590923724,1.0922223076249145,0.078057,0.057941889975283836,0.7423022915982402,1.0030753124386573,77722.30893951985,77.72230893951985,1.4333388566181338,0.0008031093668616016,28.0,8.724266231071565e-05
10900.0,65.609,77.729,56.0781446437956,1.095035968124433,0.0789826935483871,0.05830041823626707,0.7381416816400485,1.0030753124386573,77286.58234172301,77.28658234172302,1.473316225000814,0.0008931646052596842,28.0,9.72737584201972e-05
11000.0,65.941,78.458,56.31493148358302,1.095257788025136,0.07972345161290323,0.05857627445362686,0.7347433317117733,1.0030753124386573,76930.75238225418,76.93075238225418,1.508841810734239,0.0007855456914847403,29.0,8.557090705331117e-05
11100.0,65.941,79.278,56.58260007187464,1.0967345082198383,0.08055667741935484,0.05888617078853982,0.7309905606210071,1.0030753124386573,76537.73708831401,76.537737088314,1.5470884685365398,0.0008675325247344888,29.0,9.462834211898549e-05
11200.0,66.106,80.28,56.89731701506289,1.100680172204552,0.08157483870967742,0.05925023626871103,0.7263297997999232,1.0030753124386573,76049.71997087261,76.04971997087262,1.591760031805328,0.0007772389712897304,30.0,8.508320820587554e-05
11300.0,66.272,81.101,57.14992432126036,1.1020963592412918,0.0824090806451613,0.05954590652027261,0.7225648685084426,1.0030753124386573,75655.43657029384,75.65543657029384,1.6310246439850915,0.0008562709888465931,30.0,9.385441866225959e-05
11400.0,66.106,81.921,57.389611339478435,1.1034742309114305,0.0832423064516129,0.05982935820034986,0.718737391486473,1.0030753124386573,75254.67475944344,75.25467475944345,1.671147938757395,0.0007632941388196835,31.0,8.376792136622634e-05
11500.0,66.106,82.376,57.51690524568798,1.099954349444172,0.08370464516129032,0.059987438269025625,0.7166560249247332,1.0030753124386573,75036.6828595948,75.0366828595948,1.6999033227889815,0.0008246797017476628,31.0,9.021738430975764e-05
11600.0,66.106,83.151,57.73835653949031,1.1007312320548164,0.08449214516129032,0.060251351902325966,0.7131000377290674,1.0030753124386573,74664.2829996291,74.6642829996291,1.7389752910681098,0.0009029132182249976,31.0,9.884499553272671e-05
11700.0,65.775,83.743,57.89416773562824,1.0990930335730593,0.0850936935483871,0.06044377413462432,0.7103202554047555,1.0030753124386573,74373.230043871,74.37323004387099,1.773114371573596,0.0007998869757425631,32.0,8.743730232296793e-05
11800.0,65.775,84.29,58.03944751063534,1.0968969994947377,0.08564951612903227,0.06062393788736938,0.7078141316763369,1.0030753124386573,74110.7659952637,74.1107659952637,1.8056838724338227,0.0008654431298097763,32.0,9.441516623436918e-05
11900.0,65.444,84.472,58.07806455786381,1.0900279082794093,0.08583445161290322,0.06068438776826172,0.7069933648779697,1.0030753124386573,74024.77587772722,74.02477587772722,1.8267401356197013,0.0009197352048233242,32.0,9.971298408343691e-05
12000.0,65.112,84.882,58.17458364382787,1.086190899583902,0.08625106451612903,0.06081159767975921,0.7050533001640505,1.0030753124386573,73821.65172583592,73.82165172583592,1.8557967567457867,0.0008117243194393287,33.0,8.769544045691726e-05
12100.0,64.947,85.201,58.25008213034305,1.0812624565491857,0.08657520967741936,0.060914242552014684,0.7035991339666648,1.0030753124386573,73669.34206157192,73.66934206157192,1.8816245132955052,0.0008676128391653609,33.0,9.331019815979814e-05
12200.0,64.45,85.247,58.2490401387508,1.0729786378485957,0.08662195161290323,0.06093035243376048,0.7034054451468198,1.0030753124386573,73649.01693256287,73.64901693256287,1.89856943074906,0.0009152183086572508,33.0,9.767981787149028e-05
12300.0,63.953,85.292,58.24162145556495,1.06481703101534,0.08666767741935484,0.0609404668334199,0.7031510321725839,1.0030753124386573,73622.39684384341,73.6223968438434,1.9159725787778794,0.0007980345082104733,34.0,8.452906419226526e-05
12400.0,63.29,85.292,58.227618389774854,1.0562297968942487,0.08666767741935484,0.060941938562906105,0.7031680134686106,1.0030753124386573,73624.13402652316,73.62413402652315,1.9314284674549693,0.0008399892293170706,34.0,8.825906661285133e-05
12500.0,62.959,85.657,58.314069705986284,1.0522638454587776,0.08703856451612903,0.06105771822292921,0.7015018981800264,1.0030753124386573,73449.63544554588,73.44963544554588,1.9592694457896687,0.0008977175091878388,34.0,9.39721515970175e-05
12600.0,62.627,85.839,58.34969469006561,1.0461306018033165,0.0872235,0.06111585637252764,0.7006810821914695,1.0030753124386573,73363.6479041919,73.3636479041919,1.9810357385282782,0.0009507415625257908,34.0,9.894538826871431e-05
12700.0,62.296,86.021,58.378723213746774,1.040093944662115,0.08740843548387098,0.061167906924384056,0.6997940940799822,1.0030753124386573,73270.7935774428,73.2707935774428,2.0033890983564824,0.0008379774060803874,35.0,8.670969669572269e-05
12800.0,61.633,86.021,58.36456244791706,1.0319682107194421,0.08740843548387098,0.06116941306851694,0.6998113251873066,1.0030753124386573,73272.56028016598,73.27256028016599,2.0190366596114884,0.0008803067914914153,35.0,9.038158593669623e-05
12900.0,61.302,86.021,58.350456689988604,1.0239684571479735,0.08740843548387098,0.06117096855372041,0.6998291207832906,1.0030753124386573,73274.38645516774,73.27438645516774,2.0346779201748726,0.0009240690928046354,35.0,9.414280032514662e-05
13000.0,60.639,85.748,58.26266670648411,1.0128670634983274,0.08713103225806451,0.06108811408108948,0.7011062820897017,1.0030753124386573,73408.08042735868,73.40808042735868,2.040677822515653,0.0009579552941633445,35.0,9.654217924771616e-05
13100.0,59.976,85.475,58.17435048825918,1.00193515677463,0.08685362903225806,0.06100457226613344,0.7023836878879972,1.0030753124386573,73541.80055957116,73.54180055957116,2.046525447207226,0.0009924303077520906,35.0,9.894229796531861e-05
13200.0,59.314,85.11,58.053968827186246,0.9900986338637586,0.08648274193548387,0.06088556650181081,0.7040198441815299,1.0030753124386573,73713.1443990531,73.71314439905309,2.049430153641192,0.0008575435799990913,36.0,8.448999477221714e-05
13300.0,58.651,84.746,57.93882928700647,0.9784516494757505,0.08611287096774195,0.06077120648554405,0.705715717088437,1.0030753124386573,73890.68416608906,73.89068416608906,2.051678805552217,0.0008845692146229096,36.0,8.613237230172982e-05
13400.0,57.988,84.472,57.84806691222641,0.968009858845147,0.08583445161290322,0.06068465613788259,0.7069964914735944,1.0030753124386573,74024.75987173307,74.02475987173307,2.0570027032628264,0.0009155357433246962,36.0,8.82007465984382e-05
13500.0,56.331,82.832,57.365798556647825,0.9421849898220409,0.084168,0.06015009788339469,0.7146433072354658,1.0030753124386573,74825.36164593505,74.82536164593505,2.0115800165477413,0.001060309155421027,35.0,9.943480657556006e-05
