rpm,iteration,pressure_residual,p_start_pa,p_end_pa
5700.0,2,0.010717263344478761,98066.36640151525,97015.36332755406
5700.0,3,0.00434479193291462,97015.36332755406,96593.85175959973
5700.0,4,0.0018363814594688265,96593.85175959973,96416.46860112972
5700.0,5,0.0007880853887682933,96416.46860112972,96340.48419098853
5700.0,6,0.00034030675812291006,96340.48419098853,96307.6988731375
5700.0,7,0.00014733367001411475,96307.6988731375,96293.50950641191
5700.0,8,6.385864966570597e-05,96293.50950641191,96287.36033292326
5800.0,1,0.03319576142680028,101325.0,97961.43947342946
5800.0,2,0.011449420797187406,97961.43947342946,96839.83773099996
5800.0,3,0.00478927396357548,96839.83773099996,96376.04521751801
5800.0,4,0.0020894498454831646,96376.04521751801,96174.67230472999
5800.0,5,0.000926064764402109,96174.67230472999,96085.60832948066
5800.0,6,0.000413152562906247,96085.60832948066,96045.91031414093
5800.0,7,0.00018485174572921924,96045.91031414093,96028.15605994921
5800.0,8,8.281082901984615e-05,96028.15605994921,96020.20388873664
5900.0,1,0.03421495041950519,101325.0,97858.17014874364
5900.0,2,0.012189290363537721,97858.17014874364,96665.34849835612
5900.0,3,0.005250629260094793,96665.34849835612,96157.79459109339
5900.0,4,0.0023596818709311815,96157.79459109339,95930.89278644806
5900.0,5,0.0010778386412954553,95930.89278644806,95827.49476330886
5900.0,6,0.0004957688579043669,95827.49476330886,95779.98647567422
5900.0,7,0.00022874840209904162,95779.98647567422,95758.07695681484
5900.0,8,0.00010569478024512173,95758.07695681484,95747.9558279142
5900.0,9,4.886887100886567e-05,95747.9558279142,95743.27673341148
6000.0,1,0.03508377445663378,101325.0,97770.13655318158
6000.0,2,0.01286272334784789,97770.13655318158,96512.5463350167
6000.0,3,0.005686296909089532,96512.5463350167,95963.74734110353
6000.0,4,0.0026232302573611014,95963.74734110353,95712.0123354686
6000.0,5,0.0012305077394687803,95712.0123354686,95594.23796352967
6000.0,6,0.0005814424901183021,95594.23796352967,95538.65541176719
6000.0,7,0.0002756667887585586,95538.65541176719,95512.31857742752
6000.0,8,0.00013090085337303569,95512.31857742752,95499.8159334181
6000.0,9,6.220444984890515e-05,95499.8159334181,95493.87541990729
6100.0,1,0.035938992237589285,101325.0,97683.48161152627
6100.0,2,0.013539936647722675,97683.48161152627,96360.85345897722
6100.0,3,0.006134156011407784,96360.85345897722,95769.76095046745
6100.0,4,0.0029005429188052488,95769.76095046745,95491.9766485069
6100.0,5,0.0013951203322692153,95491.9766485069,95358.75385031599
6100.0,6,0.0006761774857147347,95358.75385031599,95294.27440789659
6100.0,7,0.00032890109533668965,95294.27440789659,95262.93201666452
6100.0,8,0.00016025622064464392,95262.93201666452,95247.665539212
6100.0,9,7.814923738892028e-05,95247.665539212,95240.22200678704
6200.0,1,0.0369088336605322,101325.0,97585.21242934657
6200.0,2,0.014292297333647678,97585.21242934657,96190.49555793918
6200.0,3,0.006636064793083344,96190.49555793918,95552.1691969379
6200.0,4,0.0032162980252713027,95552.1691969379,95244.8449438394
6200.0,5,0.0015862363146609906,95244.8449438394,95093.76411200523
6200.0,6,0.0007885658193343876,95093.76411200523,95018.77641999465
6200.0,7,0.00039352032138341355,95018.77641999465,94981.3846005604
6200.0,8,0.00019674792413050714,94981.3846005604,94962.6972103092
6200.0,9,9.845925854028009e-05,94962.6972103092,94953.34725355289
6300.0,1,0.037994221405606925,101325.0,97475.23551607688
6300.0,2,0.015123390839177091,97475.23551607688,96001.07943222641
6300.0,3,0.007196200995345056,96001.07943222641,95310.23636886202
6300.0,4,0.0035745214292361768,95310.23636886202,94969.54788653596
6300.0,5,0.0018073626327698676,94969.54788653596,94797.90347443479
6300.0,6,0.0009214477131039914,94797.90347443479,94710.55216307122
6300.0,7,0.00047169467655333656,94710.55216307122,94665.87769980247
6300.0,8,0.00024195662844209552,94665.87769980247,94642.97266320571
6300.0,9,0.00012424081605048133,94642.97266320571,94631.2141430486
6300.0,10,6.382945065861241e-05,94631.2141430486,94625.17388463469
6400.0,1,0.038543677654925126,101325.0,97419.56186161471
6400.0,2,0.01565551342559584,97419.56186161471,95894.40860297454
6400.0,3,0.007585028265759026,95894.40860297454,95167.04680319273
6400.0,4,0.0038364274243490974,95167.04680319273,94801.94533494265
6400.0,5,0.001975692849140672,94801.94533494265,94614.64580945978
6400.0,6,0.0010261613075131888,94614.64580945978,94517.55592080604
6400.0,7,0.0005352520182227721,94517.55592080604,94466.96520824195
6400.0,8,0.00027979784161423575,94466.96520824195,94440.53355527284
6400.0,9,0.00014642603684439682,94440.53355527284,94426.70500222687
6400.0,10,7.66736569519946e-05,94426.70500222687,94419.46496144042
6500.0,1,0.03927434536729086,101325.0,97345.52695565925
6500.0,2,0.01629860808095815,97345.52695565925,95758.93036337462
6500.0,3,0.008048422355064016,95758.93036337462,94988.22204754101
6500.0,4,0.004149049697430766,94988.22204754101,94594.11119359518
6500.0,5,0.0021782868069824307,94594.11119359518,94388.05808916394
6500.0,6,0.0011537017960495985,94388.05808916394,94279.16241702084
6500.0,7,0.0006137689178682083,94279.16241702084,94221.29679752662
6500.0,8,0.0003272816170287892,94221.29679752662,94190.45989915218
6500.0,9,0.00017473027459449564,94190.45989915218,94174.00197422982
6500.0,10,9.334602136871741e-05,94174.00197422982,94165.21120582915
6600.0,1,0.039734875044817666,101325.0,97298.86378608385
6600.0,2,0.016786323383527667,97298.86378608385,95665.57359372084
6600.0,3,0.008421422191687636,95665.57359372084,94859.93340927815
6600.0,4,0.004410516039961668,94859.93340927815,94441.55215142683
6600.0,5,0.0023529321758235335,94441.55215142683,94219.33758463502
6600.0,6,0.001266579973102356,94219.33758463502,94100.00125857136
6600.0,7,0.0006849557741980887,94100.00125857136,94035.54691935725
6600.0,8,0.0003713230247946528,94035.54691935725,94000.62935563693
6600.0,9,0.00020156181097886452,94000.62935563693,93981.68241855086
6600.0,10,0.00010948895311958183,93981.68241855086,93971.39246253044
6600.0,11,5.94973720462692e-05,93971.39246253044,93965.80141163139
6700.0,1,0.04018738413974177,101325.0,97253.01330204066
6700.0,2,0.01727131061016888,97253.01330204066,95573.32630152623
6700.0,3,0.008797254303729178,95573.32630152623,94732.54344539842
6700.0,4,0.0046776671973415606,94732.54344539842,94289.41613440315
6700.0,5,0.0025340002653550502,94289.41613440315,94050.4867288984
6700.0,6,0.001385393722204173,94050.4867288984,93920.18977501393
6700.0,7,0.0007610582781440053,93920.18977501393,93848.7110371008
6700.0,8,0.0004191556631558733,93848.7110371008,93809.37381838972
6700.0,9,0.00023117302947304026,93809.37381838972,93787.68762125116
6700.0,10,0.00012759387212891527,93787.68762125116,93775.72088702954
6700.0,11,7.045378178763025e-05,93775.72088702954,93769.11403285319
6800.0,1,0.04088218135030368,101325.0,97182.61297468048
6800.0,2,0.017906742646689976,97182.61297468048,95442.38893441
6800.0,3,0.009274282608942284,95442.38893441,94557.2292465597
6800.0,4,0.0050137801944346565,94557.2292465597,94083.14008332268
6800.0,5,0.002761980515725511,94083.14008332268,93823.28428355427
6800.0,6,0.0015358700994270635,93823.28428355427,93679.18390659311
6800.0,7,0.0008583086725421992,93679.18390659311,93598.77825060941
6800.0,8,0.0004809547562807237,93598.77825060941,93553.76147302771
6800.0,9,0.0002699054573136757,93553.76147302771,93528.51080225392
